*******************************************************************************
 Revised: April 12, 2021                 Earth                              399
 
 GEOPHYSICAL PROPERTIES (revised May 9, 2022):
  Vol. Mean Radius (km)    = 6371.01+-0.02   Mass x10^24 (kg)= 5.97219+-0.0006
  Equ. radius, km          = 6378.137        Mass layers:
  Polar axis, km           = 6356.752          Atmos         = 5.1   x 10^18 kg
  Flattening               = 1/298.257223563   oceans        = 1.4   x 10^21 kg
  Density, g/cm^3          = 5.51              crust         = 2.6   x 10^22 kg
  J2 (IERS 2010)           = 0.00108262545     mantle        = 4.043 x 10^24 kg
  g_p, m/s^2  (polar)      = 9.8321863685      outer core    = 1.835 x 10^24 kg
  g_e, m/s^2  (equatorial) = 9.7803267715      inner core    = 9.675 x 10^22 kg
  g_o, m/s^2               = 9.82022         Fluid core rad  = 3480 km
  GM, km^3/s^2             = 398600.435436   Inner core rad  = 1215 km
  GM 1-sigma, km^3/s^2     =      0.0014     Escape velocity = 11.186 km/s
  Rot. Rate (rad/s)        = 0.00007292115   Surface area:
  Mean sidereal day, hr    = 23.9344695944     land          = 1.48 x 10^8 km
  Mean solar day 2000.0, s = 86400.002         sea           = 3.62 x 10^8 km
  Mean solar day 1820.0, s = 86400.0         Love no., k2    = 0.299
  Moment of inertia        = 0.3308          Atm. pressure   = 1.0 bar
  Mean surface temp (Ts), K= 287.6           Volume, km^3    = 1.08321 x 10^12
  Mean effect. temp (Te), K= 255             Magnetic moment = 0.61 gauss Rp^3
  Geometric albedo         = 0.367           Vis. mag. V(1,0)= -3.86
  Solar Constant (W/m^2)   = 1367.6 (mean), 1414 (perihelion), 1322 (aphelion)
 HELIOCENTRIC ORBIT CHARACTERISTICS:
  Obliquity to orbit, deg  = 23.4392911  Sidereal orb period  = 1.0000174 y
  Orbital speed, km/s      = 29.79       Sidereal orb period  = 365.25636 d
  Mean daily motion, deg/d = 0.9856474   Hill's sphere radius = 234.9       
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Feb 20 16:13:05 2023 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Earth (399)                     {source: DE441}
Center body name: Sun (10)                        {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2017-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Jul-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0, 696000.0, 696000.0 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2458390.500000000, A.D. 2018-Sep-29 00:00:00.0000,  1.491750398930917E+08,  1.449111330014139E+07, -8.360143374139443E+02, -3.355738657520602E+00,  2.953002427227748E+01, -1.661106016676683E-03,  4.999366352825410E+02,  1.498772327356025E+08, -4.848602946947562E-01,
2458391.500000000, A.D. 2018-Sep-30 00:00:00.0000,  1.488632331397522E+08,  1.704035461635658E+07, -9.897078468576074E+02, -3.861997999850493E+00,  2.947880248302128E+01, -1.892822860732224E-03,  4.997969713407248E+02,  1.498353625391915E+08, -4.844000612235928E-01,
2458392.500000000, A.D. 2018-Oct-01 00:00:00.0000,  1.485076894372569E+08,  1.958480849619164E+07, -1.162233439640142E+03, -4.368159195840083E+00,  2.941918137857515E+01, -2.094677817098045E-03,  4.996573986868606E+02,  1.497935197102199E+08, -4.842411978836890E-01,
2458393.500000000, A.D. 2018-Oct-02 00:00:00.0000,  1.481084200187914E+08,  2.212374299472586E+07, -1.350414682460949E+03, -4.874152850521695E+00,  2.935101218089649E+01, -2.253066184669805E-03,  4.995178188788474E+02,  1.497516747364885E+08, -4.844608554844013E-01,
2458394.500000000, A.D. 2018-Oct-03 00:00:00.0000,  1.476654437147109E+08,  2.465641231717831E+07, -1.549966894425452E+03, -5.379870957375820E+00,  2.927412437257974E+01, -2.356120416873608E-03,  4.993781144172315E+02,  1.497097923925471E+08, -4.851128739245303E-01,
2458395.500000000, A.D. 2018-Oct-04 00:00:00.0000,  1.471787906779560E+08,  2.718205532987708E+07, -1.755696000402793E+03, -5.885158044196994E+00,  2.918833534142573E+01, -2.394856997852912E-03,  4.992381565768760E+02,  1.496678340875705E+08, -4.862199943957082E-01,
2458396.500000000, A.D. 2018-Oct-05 00:00:00.0000,  1.466485068082364E+08,  2.969989508370380E+07, -1.961799988647923E+03, -6.389804191477599E+00,  2.909346431987959E+01, -2.364386078561154E-03,  4.990978154849943E+02,  1.496257608866769E+08, -4.877662809154811E-01,
2458397.500000000, A.D. 2018-Oct-06 00:00:00.0000,  1.460746586048341E+08,  3.220913974200647E+07, -2.162271221172065E+03, -6.893542645660369E+00,  2.898935085302386E+01, -2.264989701437514E-03,  4.989569721238617E+02,  1.495835371092500E+08, -4.896917963410817E-01,
2458398.500000000, A.D. 2018-Oct-07 00:00:00.0000,  1.454573379032152E+08,  3.470898523994129E+07, -2.351374004170299E+03, -7.396055428673409E+00,  2.887587584649977E+01, -2.102718368076850E-03,  4.988155311761788E+02,  1.495411341798823E+08, -4.918926190579738E-01,
2458399.500000000, A.D. 2018-Oct-08 00:00:00.0000,  1.447966656963305E+08,  3.719861971172439E+07, -2.524138657651842E+03, -7.896989016084513E+00,  2.875298045763743E+01, -1.889121359415213E-03,  4.986734327563845E+02,  1.494985341453342E+08, -4.942288471340625E-01,
2458400.500000000, A.D. 2018-Oct-09 00:00:00.0000,  1.440927942065183E+08,  3.967722923413531E+07, -2.676787140205503E+03, -8.395978513665014E+00,  2.862067668975970E+01, -1.639932861642990E-03,  4.985306606301224E+02,  1.494557321386682E+08, -4.965406734457503E-01,
2458401.500000000, A.D. 2018-Oct-10 00:00:00.0000,  1.433459066984955E+08,  4.214400395733256E+07, -2.807006714152172E+03, -8.892674536009448E+00,  2.847904538450014E+01, -1.372943045737429E-03,  4.983872450306958E+02,  1.494127372236006E+08, -4.986689253146237E-01,
2458402.500000000, A.D. 2018-Oct-11 00:00:00.0000,  1.425562151308407E+08,  4.459814351392210E+07, -2.914025208026171E+03, -9.386765149332170E+00,  2.832822204783962E+01, -1.105651278194841E-03,  4.982432596275075E+02,  1.493695714856626E+08, -5.004740635032964E-01,
2458403.500000000, A.D. 2018-Oct-12 00:00:00.0000,  1.417239563384131E+08,  4.703886085379095E+07, -2.998498731829226E+03, -9.877987374635389E+00,  2.816837572059989E+01, -8.533688832539355E-04,  4.980988139076612E+02,  1.493262677482623E+08, -5.018483617572813E-01,
2458404.500000000, A.D. 2018-Oct-13 00:00:00.0000,  1.408493877199027E+08,  4.946538420737547E+07, -3.062270848348737E+03, -1.036612739908089E+01,  2.799968789613729E+01, -6.281751822765358E-04,  4.979540433151089E+02,  1.492828666164750E+08, -5.027192838357140E-01,
2458405.500000000, A.D. 2018-Oct-14 00:00:00.0000,  1.399327832882543E+08,  5.187695743099767E+07, -3.108080145049840E+03, -1.085101271546964E+01,  2.782233676103931E+01, -4.387400898444582E-04,  4.978090995318694E+02,  1.492394135634257E+08, -5.030455952109577E-01,
2458406.500000000, A.D. 2018-Oct-15 00:00:00.0000,  1.389744305773790E+08,  5.427283930144380E+07, -3.139280915446579E+03, -1.133250093923848E+01,  2.763648867661228E+01, -2.907485869076964E-04,  4.976641425285401E+02,  1.491959565470934E+08, -5.028095738634242E-01,
2458407.500000000, A.D. 2018-Oct-16 00:00:00.0000,  1.379746285099475E+08,  5.665230236230135E+07, -3.159614106860012E+03, -1.181046926804813E+01,  2.744229601848876E+01, -1.875856922737285E-04,  4.975193350184075E+02,  1.491525443476939E+08, -5.020085843433157E-01,
2458408.500000000, A.D. 2018-Oct-17 00:00:00.0000,  1.369336860613705E+08,  5.901463178083754E+07, -3.173038416292518E+03, -1.228480681991910E+01,  2.723989918081532E+01, -1.310072465319223E-04,  4.973748391582305E+02,  1.491092255786006E+08, -5.006481644248668E-01,
2458409.500000000, A.D. 2018-Oct-18 00:00:00.0000,  1.358519214320502E+08,  6.135912447437022E+07, -3.183612472277135E+03, -1.275541054953429E+01,  2.702943046052962E+01, -1.216332761586614E-04,  4.972308148947761E+02,  1.490660481906479E+08, -4.987376013858592E-01,
2458410.500000000, A.D. 2018-Oct-19 00:00:00.0000,  1.347296614243161E+08,  6.368508858567546E+07, -3.195409196358174E+03, -1.322218450631811E+01,  2.681101799289564E+01, -1.591936690310547E-04,  4.970874191976554E+02,  1.490230592421415E+08, -4.962881968992403E-01,
2458411.500000000, A.D. 2018-Oct-20 00:00:00.0000,  1.335672407627763E+08,  6.599184325134163E+07, -3.212440124582499E+03, -1.368504175015923E+01,  2.658478841062915E+01, -2.425145207922696E-04,  4.969448054240596E+02,  1.489803047084105E+08, -4.933140390108800E-01,
2458412.500000000, A.D. 2018-Oct-21 00:00:00.0000,  1.323650011667207E+08,  6.827871850901201E+07, -3.238568120900542E+03, -1.414390800356841E+01,  2.635086726307846E+01, -3.692697680541812E-04,  4.968031221411123E+02,  1.489378291287583E+08, -4.898349217328342E-01,
2458413.500000000, A.D. 2018-Oct-22 00:00:00.0000,  1.311232900729078E+08,  7.054505511858407E+07, -3.277390431161970E+03, -1.459872587284504E+01,  2.610937651875723E+01, -5.355558058894871E-04,  4.966625108594563E+02,  1.488956749270081E+08, -4.858808690888516E-01,
2458414.500000000, A.D. 2018-Oct-23 00:00:00.0000,  1.298424590213937E+08,  7.279020402939188E+07, -3.332080782338977E+03, -1.504945815181183E+01,  2.586042886625910E+01, -7.353898642517009E-04,  4.965231023300579E+02,  1.488538813013136E+08, -4.814974042414897E-01,
2458415.500000000, A.D. 2018-Oct-24 00:00:00.0000,  1.285228618580999E+08,  7.501352522754136E+07, -3.405190148226917E+03, -1.549608846064393E+01,  2.560411920493026E+01, -9.602842699827363E-04,  4.963850113650851E+02,  1.488124826714968E+08, -4.767502706536197E-01,
2458416.500000000, A.D. 2018-Oct-25 00:00:00.0000,  1.271648530584488E+08,  7.721438577226630E+07, -3.498420799665153E+03, -1.593861756996280E+01,  2.534051470225485E+01, -1.199086509961589E-03,  4.962483305730116E+02,  1.487715068008797E+08, -4.717279583009081E-01,
2458417.500000000, A.D. 2018-Oct-26 00:00:00.0000,  1.257687865911318E+08,  7.939215699466267E+07, -3.612404619090259E+03, -1.637705453334267E+01,  2.506964581270037E+01, -1.438262339581442E-03,  4.961131238778696E+02,  1.487309728534050E+08, -4.665404515683072E-01,
2458418.500000000, A.D. 2018-Oct-27 00:00:00.0000,  1.243350157568261E+08,  8.154621106601466E+07, -3.746528599981219E+03, -1.681140323531000E+01,  2.479150113339676E+01, -1.662707259576734E-03,  4.959794210575664E+02,  1.486908897562648E+08, -4.613133728123530E-01,
2458419.500000000, A.D. 2018-Oct-28 00:00:00.0000,  1.228638943093740E+08,  8.367591737429745E+07, -3.898851292118430E+03, -1.724164666120206E+01,  2.450602837331002E+01, -1.857013676934471E-03,  4.958472145876510E+02,  1.486512552536854E+08, -4.561780551955479E-01,
2458420.500000000, A.D. 2018-Oct-29 00:00:00.0000,  1.213557789153071E+08,  8.578063927754375E+07, -4.066140590097755E+03, -1.766773222106592E+01,  2.421314203386539E+01, -2.006965091224444E-03,  4.957164597159983E+02,  1.486120559293171E+08, -4.512594499256430E-01,
2458421.500000000, A.D. 2018-Oct-30 00:00:00.0000,  1.198110327228364E+08,  8.785973176657641E+07, -4.244039702076465E+03, -1.808956114842376E+01,  2.391273640578184E+01, -2.100960716608924E-03,  4.955870780312405E+02,  1.485732682760234E+08, -4.466643840590543E-01,
2458422.500000000, A.D. 2018-Oct-31 00:00:00.0000,  1.182300296085201E+08,  8.991254038713573E+07, -4.427344106081873E+03, -1.850698352060354E+01,  2.360470125316654E+01, -2.131129986473468E-03,  4.954589641088593E+02,  1.485348606883287E+08, -4.424721921435000E-01,
2458423.500000000, A.D. 2018-Nov-01 00:00:00.0000,  1.166131586115685E+08,  9.193840153825474E+07, -4.610357006147504E+03, -1.891979876170802E+01,  2.328893762859006E+01, -2.094028656603797E-03,  4.953319943998087E+02,  1.484967961271609E+08, -4.387285574250521E-01,
2458424.500000000, A.D. 2018-Nov-02 00:00:00.0000,  1.149608281252640E+08,  9.393664408209997E+07, -4.787286883600056E+03, -1.932776056660330E+01,  2.296537225012449E+01, -1.990924237453839E-03,  4.952060374492543E+02,  1.484590351833520E+08, -4.354423539105904E-01,
2458425.500000000, A.D. 2018-Nov-03 00:00:00.0000,  1.132734695084628E+08,  9.590659211001037E+07, -4.952653626941144E+03, -1.973058528904618E+01,  2.263396983270282E+01, -1.827715056325729E-03,  4.950809646563155E+02,  1.484215393033279E+08, -4.325849859590304E-01,
2458426.500000000, A.D. 2018-Nov-04 00:00:00.0000,  1.115515398377250E+08,  9.784756867263120E+07, -5.101672392562032E+03, -2.012796342662524E+01,  2.229474297892991E+01, -1.614493014638896E-03,  4.949566608814088E+02,  1.483842739691100E+08, -4.300921480710353E-01,
2458427.500000000, A.D. 2018-Nov-05 00:00:00.0000,  1.097955235375458E+08,  9.975890022835153E+07, -5.230583261184394E+03, -2.051957405428191E+01,  2.194775869817740E+01, -1.364720548592047E-03,  4.948330341422921E+02,  1.483472116051157E+08, -4.278684986717775E-01,
2458428.500000000, A.D. 2018-Nov-06 00:00:00.0000,  1.080059326610015E+08,  1.016399214550718E+08, -5.336892663769424E+03, -2.090510139694421E+01,  2.159314002539352E+01, -1.094017506773959E-03,  4.947100234749340E+02,  1.483103339347881E+08, -4.257957627518585E-01,
2458429.500000000, A.D. 2018-Nov-07 00:00:00.0000,  1.061833057167364E+08,  1.034899799392728E+08, -5.419496394261718E+03, -2.128425145067340E+01,  2.123106142505750E+01, -8.186626667496810E-04,  4.945876039886918E+02,  1.482736334961005E+08, -4.237439378255194E-01,
2458430.500000000, A.D. 2018-Nov-08 00:00:00.0000,  1.043282051668416E+08,  1.053084401947611E+08, -5.478669116519392E+03, -2.165676559441230E+01,  2.086173804331513E+01, -5.540511059365372E-04,  4.944657884282303E+02,  1.482371141098071E+08, -4.215839496785114E-01,
2458431.500000000, A.D. 2018-Nov-09 00:00:00.0000,  1.024412139833204E+08,  1.070946865534401E+08, -5.515929806187749E+03, -2.202242840926190E+01,  2.048541083373452E+01, -3.134149674925979E-04,  4.943446251871030E+02,  1.482007902839303E+08, -4.191991628419067E-01,
2458432.500000000, A.D. 2018-Nov-10 00:00:00.0000,  1.005229318283455E+08,  1.088481247134049E+08, -5.533817293033004E+03, -2.238106855855237E+01,  2.010233096398698E+01, -1.070499795856605E-04,  4.942241934726534E+02,  1.481646857642343E+08, -4.164933111287543E-01,
2458433.500000000, A.D. 2018-Nov-11 00:00:00.0000,  9.857397142923012E+07,  1.105681820336786E+08, -5.535624194450676E+03, -2.273255372652894E+01,  1.971274687713184E+01,  5.787789152034151E-05,  4.941045968656789E+02,  1.481288316034610E+08, -4.133936392752851E-01,
2458434.500000000, A.D. 2018-Nov-12 00:00:00.0000,  9.659495555959660E+07,  1.122543069060408E+08, -5.525136012680829E+03, -2.307678213062393E+01,  1.931689606100121E+01,  1.770482785854455E-04,  4.939859566388529E+02,  1.480932641582431E+08, -4.098496092013366E-01,
2458435.500000000, A.D. 2018-Nov-13 00:00:00.0000,  9.458651479835695E+07,  1.139059676358317E+08, -5.506408138029277E+03, -2.341367344395162E+01,  1.891500183073811E+01,  2.484308918795364E-04,  4.938684059192701E+02,  1.480580233390797E+08, -4.058286294747316E-01,
2458436.500000000, A.D. 2018-Nov-14 00:00:00.0000,  9.254928601611322E+07,  1.155226512273740E+08, -5.483594660863280E+03, -2.374316131679304E+01,  1.850727409466097E+01,  2.716745994710834E-04,  4.937520852948875E+02,  1.480231512931799E+08, -4.013105936365172E-01,
2458437.500000000, A.D. 2018-Nov-15 00:00:00.0000,  9.048391139256111E+07,  1.171038623497201E+08, -5.460826185762882E+03, -2.406518867888380E+01,  1.809391247762259E+01,  2.476058014293514E-04,  4.936371399785264E+02,  1.479886915542525E+08, -3.962827473788430E-01,
2458438.500000000, A.D. 2018-Nov-16 00:00:00.0000,  8.839103770604777E+07,  1.186491226142946E+08, -5.442122526831925E+03, -2.437970613258030E+01,  1.767511016050178E+01,  1.779337530054548E-04,  4.935237182730767E+02,  1.479546885823852E+08, -3.907359266203670E-01,
2458439.500000000, A.D. 2018-Nov-17 00:00:00.0000,  8.627131563627371E+07,  1.201579701635102E+08, -5.431320226095617E+03, -2.468667317916729E+01,  1.725105702527387E+01,  6.520566336210010E-05,  4.934119708431495E+02,  1.479211875456921E+08, -3.846628046721158E-01,
2458440.500000000, A.D. 2018-Nov-18 00:00:00.0000,  8.412539885964239E+07,  1.216299594578272E+08, -5.431992888756096E+03, -2.498606166403719E+01,  1.682194092017913E+01, -8.698415353247668E-05,  4.933020501527002E+02,  1.478882341517173E+08, -3.780585463312824E-01,
2458441.500000000, A.D. 2018-Nov-19 00:00:00.0000,  8.195394278409985E+07,  1.230646610532698E+08, -5.447343426674604E+03, -2.527786048130071E+01,  1.638794601441911E+01, -2.735616718538836E-04,  4.931941093362506E+02,  1.478558743090353E+08, -3.709241092470388E-01,
2458442.500000000, A.D. 2018-Nov-20 00:00:00.0000,  7.975760287337545E+07,  1.244616610803957E+08, -5.480051923684776E+03, -2.556208007836638E+01,  1.594924742793268E+01, -4.873974025025873E-04,  4.930882997347072E+02,  1.478241533885086E+08, -3.632721699608857E-01,
2458443.500000000, A.D. 2018-Nov-21 00:00:00.0000,  7.753703266442664E+07,  1.258205600858769E+08, -5.532072888083756E+03, -2.583875464594648E+01,  1.550600188234177E+01, -7.187443978375896E-04,  4.929847664078560E+02,  1.477931148779670E+08, -3.551350651831622E-01,
2458444.500000000, A.D. 2018-Nov-22 00:00:00.0000,  7.529288178944844E+07,  1.271409709226207E+08, -5.604393204957247E+03, -2.610793937391909E+01,  1.505833532374226E+01, -9.549389635825634E-04,  4.928836412483407E+02,  1.477627983178302E+08, -3.465731208310228E-01,
2458445.500000000, A.D. 2018-Nov-23 00:00:00.0000,  7.302579453577878E+07,  1.284225155333547E+08, -5.696786564245820E+03, -2.636970045589955E+01,  1.460633032478528E+01, -1.180668698144594E-03,  4.927850339676518E+02,  1.477332365987758E+08, -3.376805305631589E-01,
2458446.500000000, A.D. 2018-Nov-24 00:00:00.0000,  7.073640961101326E+07,  1.296648207984971E+08, -5.807624770306051E+03, -2.662409734732382E+01,  1.415001789296837E+01, -1.379045693566283E-03,  4.926890221610797E+02,  1.477044529832866E+08, -3.285853073978100E-01,
2458447.500000000, A.D. 2018-Nov-25 00:00:00.0000,  6.842536168742576E+07,  1.308675140503053E+08, -5.933817424297333E+03, -2.687116010501044E+01,  1.368937865869933E+01, -1.533473444632172E-03,  4.925956425695546E+02,  1.476764584860162E+08, -3.194408003351311E-01,
2458448.500000000, A.D. 2018-Nov-26 00:00:00.0000,  6.609328490288235E+07,  1.320302192027304E+08, -6.070934822015464E+03, -2.711086796946443E+01,  1.322435601929237E+01, -1.629928180366669E-03,  4.925048859958594E+02,  1.476492503497084E+08, -3.104092071201220E-01,
2458449.500000000, A.D. 2018-Nov-27 00:00:00.0000,  6.374081789916362E+07,  1.331525544761047E+08, -6.213522778861225E+03, -2.734313624164245E+01,  1.275487914134875E+01, -1.659003910360113E-03,  4.924166976711624E+02,  1.476228121550806E+08, -3.016411712232111E-01,
2458450.500000000, A.D. 2018-Nov-28 00:00:00.0000,  6.136860946742262E+07,  1.342341323147101E+08, -6.355561080440879E+03, -2.756781564828933E+01,  1.228088944674207E+01, -1.617113759651012E-03,  4.923309833388852E+02,  1.475971156447214E+08, -2.932575137849672E-01,
2458451.500000000, A.D. 2018-Nov-29 00:00:00.0000,  5.897732372240285E+07,  1.352745614723937E+08, -6.490978691861033E+03, -2.778470332778260E+01,  1.180236322398341E+01, -1.506599870598535E-03,  4.922476196797341E+02,  1.475721238484367E+08, -2.853379239512350E-01,
2458452.500000000, A.D. 2018-Nov-30 00:00:00.0000,  5.656764399218072E+07,  1.362734507027085E+08, -6.614136722378433E+03, -2.799356060317031E+01,  1.131932573674403E+01, -1.334936218984950E-03,  4.921664667846546E+02,  1.475477948225470E+08, -2.779179703732835E-01,
2458453.500000000, A.D. 2018-Dec-01 00:00:00.0000,  5.414027508504538E+07,  1.372304132697096E+08, -6.720218323305249E+03, -2.819413194813572E+01,  1.083185633504886E+01, -1.113446647786454E-03,  4.920873804887893E+02,  1.475240853475153E+08, -2.709925673660613E-01,
2458454.500000000, A.D. 2018-Dec-02 00:00:00.0000,  5.169594400897624E+07,  1.381450715916222E+08, -6.805501637279987E+03, -2.838616144768465E+01,  1.034008692751674E+01, -8.559326540451551E-04,  4.920102231551369E+02,  1.475009541608070E+08, -2.645227507903437E-01,
2458455.500000000, A.D. 2018-Dec-03 00:00:00.0000,  4.923539942628946E+07,  1.390170615740304E+08, -6.867518844537437E+03, -2.856940560003835E+01,  9.844196761084607E+00, -5.774291417282029E-04,  4.919348723487138E+02,  1.474783645573371E+08, -2.584432296621109E-01,
2458456.500000000, A.D. 2018-Dec-04 00:00:00.0000,  4.675941014621119E+07,  1.398460364090916E+08, -6.905115432605147E+03, -2.874364292454727E+01,  9.344405501034586E+00, -2.931375911963130E-04,  4.918612273773272E+02,  1.474562863503458E+08, -2.526695577662810E-01,
2458457.500000000, A.D. 2018-Dec-05 00:00:00.0000,  4.426876289594184E+07,  1.406316697339377E+08, -6.918423985943198E+03, -2.890868115798350E+01,  8.840965361508392E+00, -1.750824181767641E-05,  4.917892138353222E+02,  1.474346972335788E+08, -2.471048642605017E-01,
2458458.500000000, A.D. 2018-Dec-06 00:00:00.0000,  4.176425956137927E+07,  1.413736580712655E+08, -6.908764306217432E+03, -2.906436232661480E+01,  8.334152356158297E+00,  2.365465312563764E-04,  4.917187862337975E+02,  1.474135835698067E+08, -2.416464443301066E-01,
2458459.500000000, A.D. 2018-Dec-07 00:00:00.0000,  3.924671409062051E+07,  1.420717224795261E+08, -6.878482196301222E+03, -2.921056540157150E+01,  7.824256812151715E+00,  4.582762490610293E-04,  4.916499287414380E+02,  1.473929406129205E+08, -2.361922445116160E-01,
2458460.500000000, A.D. 2018-Dec-08 00:00:00.0000,  3.671694928901302E+07,  1.427256093734164E+08, -6.830743653900921E+03, -2.934720609982543E+01,  7.311573807440235E+00,  6.394892867258584E-04,  4.915826541217262E+02,  1.473727721893161E+08, -2.306467799927662E-01,
2458461.500000000, A.D. 2018-Dec-09 00:00:00.0000,  3.417579375841210E+07,  1.433350905542375E+08, -6.769306577809155E+03, -2.947423379343003E+01,  6.796394647668798E+00,  7.746715814298533E-04,  4.915170011388568E+02,  1.473530899202066E+08, -2.249257094471483E-01,
2458462.500000000, A.D. 2018-Dec-10 00:00:00.0000,  3.162407920756708E+07,  1.438999625909336E+08, -6.698294364944100E+03, -2.959162617335737E+01,  6.279000523029818E+00,  8.608303573289788E-04,  4.914530309247967E+02,  1.473339121324948E+08, -2.189583844865929E-01,
2458463.500000000, A.D. 2018-Dec-11 00:00:00.0000,  2.906263827822308E+07,  1.444200457742931E+08, -6.621992629133165E+03, -2.969938287747445E+01,  5.759659028993516E+00,  8.971312357299865E-04,  4.913908229399178E+02,  1.473152626478008E+08, -2.126881249136630E-01,
2458464.500000000, A.D. 2018-Dec-12 00:00:00.0000,  2.649230291640057E+07,  1.448951828962485E+08, -6.544682237811387E+03, -2.979751946407185E+01,  5.238623535679643E+00,  8.844409269384013E-04,  4.913304711534294E+02,  1.472971696373847E+08, -2.060705058742724E-01,
2458465.500000000, A.D. 2018-Dec-13 00:00:00.0000,  2.391390320645505E+07,  1.453252380762156E+08, -6.470511546090245E+03, -2.988606288378591E+01,  4.716134759126001E+00,  8.248962992873921E-04,  4.912720809243900E+02,  1.472796646870978E+08, -1.990703452182205E-01,
2458466.500000000, A.D. 2018-Dec-14 00:00:00.0000,  2.132826650458227E+07,  1.457100957820108E+08, -6.403400985702872E+03, -2.996504915188748E+01,  4.192423504928312E+00,  7.216005652932456E-04,  4.912157668347806E+02,  1.472627821477537E+08, -1.916582579900266E-01,
2458467.500000000, A.D. 2018-Dec-15 00:00:00.0000,  1.873621666870236E+07,  1.460496600965295E+08, -6.346965838849545E+03, -3.003452344583593E+01,  3.667713416174466E+00,  5.785146248318274E-04,  4.911616514720784E+02,  1.472465587701537E+08, -1.838076553809421E-01,
2458468.500000000, A.D. 2018-Dec-16 00:00:00.0000,  1.613857318065329E+07,  1.463438541795667E+08, -6.304438610933721E+03, -3.009454243619656E+01,  3.142222547658515E+00,  4.005780451588059E-04,  4.911098649117449E+02,  1.472310335499400E+08, -1.754930263883879E-01,
2458469.500000000, A.D. 2018-Dec-17 00:00:00.0000,  1.353614999047297E+07,  1.465926197730587E+08, -6.278570884913206E+03, -3.014517825001703E+01,  2.616162605097807E+00,  1.940597746650230E-04,  4.910605444104425E+02,  1.472162476356247E+08, -1.666903338504620E-01,
2458470.500000000, A.D. 2018-Dec-18 00:00:00.0000,  1.092975398631799E+07,  1.467959164994865E+08, -6.271496414199471E+03, -3.018652292582427E+01,  2.089734747347648E+00, -3.290841751069085E-05,  4.910138335798799E+02,  1.472022440809152E+08, -1.573803561361944E-01,
2458471.500000000, A.D. 2018-Dec-19 00:00:00.0000,  8.320183124174438E+06,  1.469537206182674E+08, -6.284544346258044E+03, -3.021869143522004E+01,  1.563121157822124E+00, -2.697403742693005E-04,  4.909698800896659E+02,  1.471890671560462E+08, -1.475556256949197E-01,
2458472.500000000, A.D. 2018-Dec-20 00:00:00.0000,  5.708224458003020E+06,  1.470660228712353E+08, -6.318007001779974E+03, -3.024182042357631E+01,  1.036472544284561E+00, -5.029862792341189E-04,  4.909288308440058E+02,  1.471767609017907E+08, -1.372309105840386E-01,
2458473.500000000, A.D. 2018-Dec-21 00:00:00.0000,  3.094652584347830E+06,  1.471328251397232E+08, -6.370892903618515E+03, -3.025605934396340E+01,  5.098937092932915E-01, -7.164683204248512E-04,  4.908908237969458E+02,  1.471653666757313E+08, -1.264556065568445E-01,
2458474.500000000, A.D. 2018-Dec-22 00:00:00.0000,  4.802292712966838E+05,  1.471541359400745E+08, -6.440729470595717E+03, -3.026155176058782E+01, -1.656784367178413E-02, -8.923511963879948E-04,  4.908559763687845E+02,  1.471549196795878E+08, -1.153240677223988E-01,
2458475.500000000, A.D. 2018-Dec-23 00:00:00.0000, -2.134294907103552E+06,  1.471299653200814E+08, -6.523506351590157E+03, -3.025840832230941E+01, -5.429231545159729E-01, -1.013320973754006E-03,  4.908243718785060E+02,  1.471454448917633E+08, -1.039780165596563E-01,
2458476.500000000, A.D. 2018-Dec-24 00:00:00.0000, -4.748176479292617E+06,  1.470603203142957E+08, -6.613844859972596E+03, -3.024667856383959E+01, -1.069227016866666E+00, -1.065529568418822E-03,  4.907960470697484E+02,  1.471369533277236E+08, -9.259599645216401E-02,
2458477.500000000, A.D. 2018-Dec-25 00:00:00.0000, -7.360672895927602E+06,  1.469452023895301E+08, -6.705422969579697E+03, -3.022633266113339E+01, -1.595547478693776E+00, -1.041376772739855E-03,  4.907709846376387E+02,  1.471294397995979E+08, -8.136979689517325E-02,
2458478.500000000, A.D. 2018-Dec-26 00:00:00.0000, -9.971035550155275E+06,  1.467846079123338E+08, -6.791592964410782E+03, -3.019726208236541E+01, -2.121928449209788E+00, -9.410267401404049E-04,  4.907491136649855E+02,  1.471228830469474E+08, -7.047479691031222E-02,
